,ret,up_days,std,maxdn,category
20051223,0.035490797446112166,0.1970084233106667,-0.3886306876956747,-0.3310707217972468,0
20051226,0.1331760444519305,0.1970084233106667,-0.38956444210522545,-0.3310707217972468,0
20051227,0.12178021926883704,0.1970084233106667,-0.39151829033987506,-0.3310707217972468,0
20051228,0.05329179438013035,0.1970084233106667,-0.3911415698418681,-0.3310707217972468,0
20051229,0.054024679027183345,0.1970084233106667,-0.39402616603807883,-0.3310707217972468,0
20051230,0.06429837298464608,-0.005939673512044106,-0.3924019783281368,-0.3736243498056721,0
20060104,0.13326590591707058,0.1970084233106667,-0.38670279485074405,-0.3736243498056721,0
20060105,0.16671439071862856,0.1970084233106667,-0.38607933140445416,-0.3736243498056721,0
20060106,0.29255304928103665,0.3999565201333775,-0.3823337932362523,-1.353740402851711,0
20060109,0.3425345265426221,0.3999565201333775,-0.3928058095701856,-1.3295050839113365,0
20060110,0.35720067704614633,0.3999565201333775,-0.393343615214948,-1.1962108297392802,0
20060111,0.35890804488380834,0.3999565201333775,-0.4022195746511547,-1.1356225323883455,0
20060112,0.3348071999332387,0.6029046169560883,-0.4029856761173993,-1.1356225323883455,0
20060113,0.39922901452616877,0.3999565201333775,-0.40425449650188017,-1.111387213447971,0
20060116,0.00013686833532650087,0.3999565201333775,-0.41664898740858997,-0.965975299805727,0
20060117,0.08147643116083429,0.3999565201333775,-0.6077200502845767,-0.965975299805727,0
20060118,0.22911214463547844,0.6029046169560883,-0.6070663724852275,-0.965975299805727,0
20060119,0.3460039384896928,0.8058527137787992,-0.6261897059323992,-0.965975299805727,0
20060120,0.37019464490540194,0.8058527137787992,-0.6447550124188433,-0.965975299805727,0
20060123,0.48580011114599914,0.8058527137787992,-0.6498193728015039,-0.965975299805727,0
20060124,0.45335669378655474,1.00880081060151,-0.7071633744511467,-0.965975299805727,0
20060125,0.5043452176030075,1.00880081060151,-0.7158287686073264,-0.965975299805727,0
20060206,0.4960402351461739,1.2117489074242196,-0.7150925846241531,-0.965975299805727,0
20060207,0.49604023514617357,1.00880081060151,-0.7081932547461384,-0.965975299805727,0
20060208,0.4792984451141425,1.00880081060151,-0.7172788341466396,-0.965975299805727,0
20060209,0.4114117036272325,0.8058527137787992,-0.7065338872952741,-0.965975299805727,0
20060210,0.39922901452616877,0.8058527137787992,-0.7065681956477413,-0.965975299805727,0
20060213,0.42753638897646246,0.6029046169560883,-0.7075047274082962,-0.965975299805727,0
20060214,0.5282070452077164,0.8058527137787992,-0.7104063877451158,-0.965975299805727,0
20060215,0.57837169625306,1.00880081060151,-0.7342271472888504,-0.965975299805727,0
20060216,0.46925879793123937,1.00880081060151,-0.7135335284249021,-0.965975299805727,0
20060217,0.49942078890264124,1.00880081060151,-0.7132514837533239,-0.965975299805727,0
20060220,0.49659918203118575,1.00880081060151,-0.7120960018841972,-0.965975299805727,0
20060221,0.7192065703154108,1.00880081060151,-0.5746596286920002,-1.353740402851711,0
20060222,0.6674278382575828,0.8058527137787992,-0.5744658260551883,-1.353740402851711,0
20060223,0.7814149128818902,0.8058527137787992,-0.5596266586559278,-1.353740402851711,0
20060224,0.8596204747180318,1.00880081060151,-0.5621290421032316,-1.353740402851711,0
20060227,0.7424538544152739,1.00880081060151,-0.5533626729459744,-1.1217122177476042,0
20060228,0.7304252955946063,1.00880081060151,-0.554734500962652,-1.1217122177476042,0
20060301,0.6111585612956253,0.8058527137787992,-0.5518184647890725,-1.0775163729658697,0
20060302,0.5571375603545301,0.6029046169560883,-0.5405043306482757,-0.8344392266663285,0
20060303,0.553023759016664,0.6029046169560883,-0.5471270846936188,-0.8123413042754616,0
20060306,0.5303404878947247,0.8058527137787992,-0.5474179850568612,-0.8123413042754616,0
20060307,0.43373534565988153,0.6029046169560883,-0.5124244755565105,-0.5692641579759216,0
20060308,0.44754677436373913,0.8058527137787992,-0.512457105927351,-0.5692641579759216,0
20060309,0.4937865326418618,0.6029046169560883,-0.5000320780222456,-0.4808724684124522,0
20060310,0.38339887114425675,0.6029046169560883,-0.5316914282101015,-0.41457870123984963,0
20060313,0.40239835692873743,0.6029046169560883,-0.5401714513696708,-0.41457870123984963,0
20060314,0.3656162902192233,0.3999565201333775,-0.5378569668500994,-0.41457870123984963,0
20060315,0.3683974156026004,0.6029046169560883,-0.5346397397547376,-0.41457870123984963,0
20060316,0.36245192962826683,0.6029046169560883,-0.5374189925937883,-0.41457870123984963,0
20060317,0.314580833508677,0.3999565201333775,-0.5320026700084141,-0.41457870123984963,0
20060320,0.2620283993162891,0.6029046169560883,-0.5286537783789227,-0.41457870123984963,0
20060321,0.3382455684663228,0.6029046169560883,-0.5437642574407147,-0.41457870123984963,0
20060322,0.3327089134951001,0.6029046169560883,-0.5474231984830364,-0.41457870123984963,0
20060323,0.36969203849819027,0.6029046169560883,-0.5462759140921399,-0.41457870123984963,0
20060324,0.267041202235779,0.6029046169560883,-0.5412493259377166,-0.41457870123984963,0
20060327,0.3050256386389861,0.6029046169560883,-0.5464426016756031,-0.41457870123984963,0
20060328,0.3260285363701976,0.8058527137787992,-0.5464389322760442,-0.41457870123984963,0
20060329,0.3445914268564169,1.00880081060151,-0.5403037491224241,-0.41457870123984963,0
20060330,0.221732444621359,0.8058527137787992,-0.5323760532446848,-0.41457870123984963,0
20060331,0.23829025893875236,0.6029046169560883,-0.5382042808261758,-0.41457870123984963,0
20060403,0.2760985598579796,0.8058527137787992,-0.538002556874731,-0.41457870123984963,0
20060404,0.33175664254875625,1.00880081060151,-0.5254764208496397,-0.41457870123984963,0
20060405,0.3895015713059768,1.00880081060151,-0.5263636643166919,-0.41457870123984963,0
20060406,0.27387770852480575,1.00880081060151,-0.5268439122025589,-0.41457870123984963,0
20060407,0.22597213226470994,0.8058527137787992,-0.5363007764957853,-0.41457870123984963,0
20060410,0.31660004050019225,0.8058527137787992,-0.5009748076266317,-0.41457870123984963,0
20060411,0.41373449860142053,0.8058527137787992,-0.4906898225815663,-0.41457870123984963,0
20060412,0.38441174196524336,0.8058527137787992,-0.4740804461032142,-0.41457870123984963,0
20060413,0.3515853942655682,0.8058527137787992,-0.47358147116086635,-0.41457870123984963,0
20060414,0.43701626006974303,1.00880081060151,-0.45236136863022486,-0.41457870123984963,0
20060417,0.45892353935668584,0.8058527137787992,-0.4526174388265596,-0.41457870123984963,0
20060418,0.4835211517987797,0.8058527137787992,-0.45228951399366346,-0.41457870123984963,0
20060419,0.5226129600225948,1.00880081060151,-0.454356539145761,-0.41457870123984963,0
20060420,0.4344235439973585,0.8058527137787992,-0.4504613021553627,-0.41457870123984963,0
20060421,0.432303946778617,0.8058527137787992,-0.45335738491025,-0.41457870123984963,0
20060424,0.29567881250477085,0.6029046169560883,-0.39879947956466094,-0.41457870123984963,0
20060425,0.26000457568049806,0.6029046169560883,-0.39282971825726093,-0.41457870123984963,0
20060426,0.5295476299897977,0.8058527137787992,-0.24280766550048966,-0.41457870123984963,0
20060427,0.6227995025315507,0.8058527137787992,-0.21519995511479612,-1.353740402851711,0
20060428,0.8047860381226625,0.8058527137787992,-0.14862417768560116,-1.353740402851711,0
20060508,0.8422502290146606,0.6029046169560883,-0.14844036514275769,-1.334026139601991,0
20060509,1.0202637940633188,0.8058527137787992,-0.09885737042752546,-1.353740402851711,0
20060510,1.0350693277214897,0.8058527137787992,-0.09500465833684846,-1.261160906780317,0
20060511,1.0360836977419021,1.00880081060151,-0.10258800995201861,-1.261160906780317,0
20060512,1.1036848766366072,1.00880081060151,-0.0958051582586132,-1.353740402851711,0
20060515,1.1221987019640904,1.2117489074242196,-0.0957472391940111,-1.353740402851711,0
20060516,0.9505185840644762,1.00880081060151,-0.04647698926616839,-0.9667194897847758,0
20060517,1.024474596825478,1.00880081060151,-0.04799896595031851,-0.9667194897847758,0
20060518,0.9517889637959042,1.00880081060151,-0.05396932023543999,-0.8767146262808381,0
20060519,0.9990796518847781,1.00880081060151,-0.04812170309457521,-0.8767146262808381,0
20060522,0.7525505601314565,0.8058527137787992,-0.044336870935259245,-0.8767146262808381,0
20060523,0.6192043592671653,0.6029046169560883,-0.08326343103902617,-0.6517024675209928,0
20060524,0.5910493723516093,0.8058527137787992,-0.07714570342403278,-0.6517024675209928,0
20060525,0.6461038409210845,0.8058527137787992,-0.08484430487729745,-0.6517024675209928,0
20060526,0.9293055575924224,0.8058527137787992,-0.025048509105638314,-1.353740402851711,0
20060612,0.6161996648697375,0.8058527137787992,0.13843561822156933,-0.5752290869128647,0
20060613,0.30764211693762306,0.6029046169560883,0.2937869951968526,0.12366175353223642,0
20060614,0.42552747853160305,0.8058527137787992,0.29291185432101335,0.12366175353223642,0
20060616,0.42631809691151323,0.8058527137787992,0.27932079985102387,0.12366175353223642,0
20060619,0.39807589941419097,0.8058527137787992,0.2796364532653539,0.15904863152945703,0
20060620,0.5394936452293099,0.8058527137787992,0.2800397192299412,0.15904863152945703,0
20060621,0.5361925505154733,1.00880081060151,0.2623446781078049,0.15904863152945703,0
20060622,0.6955842730955152,1.00880081060151,0.27102304242416353,0.15904863152945703,0
20060623,0.6797865479668589,1.00880081060151,0.26738110497683043,0.15904863152945703,0
20060627,0.6813311275277054,1.2117489074242196,0.2675829106135505,0.15904863152945703,0
20060628,0.6783219134839765,1.00880081060151,0.26834638541509737,0.15904863152945703,0
20060629,0.7045393953442773,1.2117489074242196,0.27053324200483064,0.15904863152945703,0
20060630,0.7350757928257261,1.2117489074242196,0.27033816886634227,0.15904863152945703,0
20060703,0.9691508201254176,1.2117489074242196,0.31793868241186174,0.15904863152945703,0
20060704,0.914085231020617,1.2117489074242196,0.31553652855581926,0.15904863152945703,0
20060705,0.8869246371983742,1.2117489074242196,0.3146388702123013,0.15904863152945703,0
20060706,0.8520401854499258,1.00880081060151,0.31689815318468123,0.15904863152945703,0
20060707,0.7418253471728374,1.00880081060151,0.3301855594669621,0.15904863152945703,0
20060719,0.5575048489001336,0.8058527137787992,0.40240813313858836,0.15904863152945703,0
20060720,0.5465458025649783,1.00880081060151,0.39974236978022915,0.15904863152945703,0
20060721,0.5399874339802551,1.00880081060151,0.39956408015990663,0.15904863152945703,0
20060724,0.5125053013760221,1.00880081060151,0.3998217611856073,0.15904863152945703,0
20060725,0.5626600552321391,0.8058527137787992,0.3974458111830075,0.15904863152945703,0
20060726,0.5323764665844083,0.8058527137787992,0.3936006792195661,0.15904863152945703,0
20060727,0.4681530608151983,0.8058527137787992,0.3961978747340081,0.16789535102876257,0
20060728,0.34146732890216375,0.6029046169560883,0.3984603712344371,0.2563625460218133,0
20060731,0.20724435709364017,0.3999565201333775,0.4062898882704551,0.46868381400513504,0
20060801,0.2389163255497586,0.1970084233106667,0.4061028746724952,0.486377253003745,1
20060802,0.32489102678353515,0.3999565201333775,0.4079608917587236,0.486377253003745,0
20060803,0.19586287702800484,0.6029046169560883,0.40735539880294075,0.486377253003745,0
20060804,0.012686935825604543,0.3999565201333775,0.3963926805562198,0.5129174115016604,1
20060807,0.04799318361822364,0.1970084233106667,0.39087791791689436,0.6102313259940163,1
20060808,0.23248648897183105,0.3999565201333775,0.39708968693384367,0.6102313259940163,1
20060809,0.08708351246463507,0.3999565201333775,0.3941597927307685,0.6102313259940163,1
20060810,0.15986020318911429,0.3999565201333775,0.38428535253999574,0.6102313259940163,1
20060811,0.1857034175729552,0.3999565201333775,0.38428535253999574,0.6102313259940163,1
20060814,0.10832397876561581,0.3999565201333775,0.3828650266455543,0.6102313259940163,1
20060815,0.2005112458851061,0.3999565201333775,0.3800503418020626,0.6102313259940163,1
20060816,0.23948361492559173,0.6029046169560883,0.38214208310302716,0.6102313259940163,0
20060817,0.43207195701250395,0.6029046169560883,0.3823466590206874,0.6102313259940163,0
20060818,0.41841920863403026,0.6029046169560883,0.3593151744974035,0.6102313259940163,0
20060821,0.1692915703684852,0.8058527137787992,0.35972549028548156,0.6102313259940163,0
20060822,4.692025954627202e-05,0.6029046169560883,0.26392111706529126,0.6102313259940163,1
20060823,-0.2638852653728961,0.3999565201333775,0.24012876557014273,0.6102313259940163,1
20060824,-0.26504534466223245,0.1970084233106667,0.1810047264256846,0.6102313259940163,1
20060825,-0.5596984813372188,0.1970084233106667,0.18128846614981403,0.6102313259940163,1
20060828,-0.343302968959684,0.1970084233106667,0.1490068875985851,0.6102313259940163,1
20060829,-0.3968010526785438,0.1970084233106667,0.1485166154849498,0.6102313259940163,1
20060830,-0.5040785422041782,-0.005939673512044106,0.14808490566785112,0.6102313259940163,1
20060831,-0.5363238381567792,-0.005939673512044106,0.13776091718281328,0.6102313259940163,1
20060901,-0.4232405472641816,-0.20888777033475378,0.14071413815173833,0.6102313259940163,1
20060904,-0.4150904223716789,-0.005939673512044106,0.11014472210444604,0.6102313259940163,1
20060905,-0.3394503314523133,-0.005939673512044106,0.11000981481964811,0.6102313259940163,1
20060906,-0.4202220332828263,0.1970084233106667,0.10854910362001093,0.6102313259940163,1
20060907,-0.34872258688672053,0.1970084233106667,0.09905830587807338,0.6102313259940163,1
20060908,-0.1570285121198955,0.3999565201333775,0.09848362545456996,0.6102313259940163,1
20060911,-0.14457014570210383,0.6029046169560883,0.08281718369039594,0.6102313259940163,1
20060912,-0.21989098246852157,0.6029046169560883,0.07515529251883724,0.6102313259940163,1
20060913,-0.5111820516457405,0.3999565201333775,0.06822811182968196,0.6102313259940163,1
20060914,-0.04304540388522241,0.3999565201333775,0.006055384432366525,0.12302828472858329,0
20060915,0.38406991465671886,0.6029046169560883,-0.17124245958744064,0.12302828472858329,0
20060918,0.370542722465123,0.6029046169560883,-0.3949900602741648,0.12302828472858329,0
20060919,0.41806388235107217,0.6029046169560883,-0.39276584602111697,0.12302828472858329,0
20060920,0.4237104703984147,0.6029046169560883,-0.39256933532768634,0.12302828472858329,0
20060921,0.41350386171977976,0.8058527137787992,-0.3933590063782823,0.12302828472858329,0
20060922,0.2899753989575315,0.6029046169560883,-0.37571517944676724,0.12302828472858329,0
20060925,0.23247284503716475,0.6029046169560883,-0.3737899135272612,0.12302828472858329,0
20060926,0.2745045538372519,0.3999565201333775,-0.3907095154955316,0.12302828472858329,0
20060927,0.4122058783191121,0.6029046169560883,-0.33812885410456656,0.12302828472858329,0
20060928,0.42749366086408486,0.3999565201333775,-0.3402697677785032,0.12302828472858329,0
20060929,0.44175251893936757,0.6029046169560883,-0.3324070982071157,-1.353740402851711,0
20061009,0.6016348855093053,0.6029046169560883,-0.27501669709467147,-1.353740402851711,0
20061013,0.506552521910472,0.6029046169560883,-0.2545690420365905,-1.353740402851711,0
20061016,0.4626324097881393,0.3999565201333775,-0.32071879726331814,-1.1903063223562436,0
20061017,0.5120743633081073,0.6029046169560883,-0.3178367165722616,-1.1903063223562436,0
20061018,0.5853850354161207,0.6029046169560883,-0.3162262606033663,-1.353740402851711,0
20061019,0.6315645578076975,0.6029046169560883,-0.3144095987787046,-1.234110176135035,0
20061020,0.8887062763274237,0.8058527137787992,-0.3328785524295739,-1.234110176135035,0
20061023,0.8686423993474198,0.8058527137787992,-0.46642885183093236,-1.234110176135035,0
20061024,0.9701655938747519,0.8058527137787992,-0.4380363052514336,-1.353740402851711,0
20061025,0.9734455951121923,0.8058527137787992,-0.43748861716942583,-1.353740402851711,0
20061026,1.0717395893229762,0.8058527137787992,-0.421372044517627,-1.353740402851711,0
20061027,1.0836822060452898,0.8058527137787992,-0.4209912906699257,-1.3141914226053262,0
20061030,1.0196664340203325,0.8058527137787992,-0.3858181323918223,-1.0215289687820837,0
20061031,1.0979557961407098,1.00880081060151,-0.39037641301398895,-1.0215289687820837,0
20061101,1.119806928275068,1.00880081060151,-0.37769569487323923,-0.9424310082893155,0
20061102,1.1436040880517797,1.2117489074242196,-0.41109247824752804,-0.9424310082893155,0
20061103,1.1573584171838711,1.4146970042469316,-0.4063441988181492,-0.9424310082893155,0
20061106,1.2213027294952292,1.4146970042469316,-0.39878757964091777,-1.353740402851711,0
20061107,1.3222300469262678,1.4146970042469316,-0.3965729455226494,-1.353740402851711,0
20061108,1.363078197801034,1.6176451010696413,-0.4167691228592428,-1.353740402851711,0
20061109,1.375825306542325,1.820593197892352,-0.40716602493588183,-1.353740402851711,0
20061110,1.3640825811092656,1.6176451010696413,-0.4138340640364984,-1.2571122149425555,0
20061113,1.2710455987122717,1.6176451010696413,-0.39891533279280317,-1.07872171418719,0
20061114,1.2767801333198305,1.4146970042469316,-0.39942727321528343,-1.0638558391242434,0
20061115,1.3580814430454584,1.6176451010696413,-0.3879649764107422,-1.0638558391242434,0
20061116,1.3298971721017658,1.820593197892352,-0.3886555934704771,-1.0638558391242434,0
20061117,1.2559676733510634,1.6176451010696413,-0.38203903371299236,-1.0638558391242434,0
20061120,1.341461697368312,1.6176451010696413,-0.35769795244077734,-1.353740402851711,0
20061121,1.6007011857211846,1.6176451010696413,-0.22937603679921983,-1.353740402851711,0
20061122,1.727653658372101,1.820593197892352,-0.15894515548273144,-1.353740402851711,0
20061123,1.698074290212742,1.6176451010696413,-0.14859720839210036,-1.2150364792733204,0
20061124,1.7027166346788,1.820593197892352,-0.1502017348202538,-1.2150364792733204,0
20061127,1.692745515957211,1.820593197892352,-0.14679890182201866,-1.1728222416625056,0
20061128,1.665492318406334,1.820593197892352,-0.13448829766452608,-1.016026501965195,0
20061129,1.5911319545170046,2.023541294715062,-0.13827111621047827,-1.016026501965195,0
20061130,1.656385247840491,2.023541294715062,-0.15075817860978377,-1.016026501965195,0
20061201,1.6192768533338329,2.023541294715062,-0.14427394526512183,-1.016026501965195,0
20061204,1.7272302009618015,2.2264893915377737,-0.11160743587611427,-1.353740402851711,0
20061205,1.7435298329383158,2.023541294715062,-0.10264691393508461,-1.2356047417050966,0
20061206,1.7532859967494372,2.2264893915377737,-0.12035158800762483,-1.2356047417050966,0
20061207,1.792154636581165,2.2264893915377737,-0.11796660198339359,-1.353740402851711,0
20061208,1.7444885137447903,2.023541294715062,-0.10491761897706947,-1.2030292739486244,0
20061211,1.7906974486571263,2.023541294715062,-0.09931288720434989,-1.353740402851711,0
20061212,1.836776585229247,2.023541294715062,-0.09451569048894001,-1.353740402851711,0
20061213,1.7148949846145907,1.820593197892352,-0.05748931447773965,-1.0584224364380366,0
20061214,1.7079055925320177,1.6176451010696413,-0.05919159273474768,-1.0417063251316026,0
20061215,1.711418947471475,1.4146970042469316,-0.05813356413375021,-1.0249902138251676,0
20061218,1.7185360990314835,1.6176451010696413,-0.06007268849075361,-1.0249902138251676,0
20061219,1.6848799231938953,1.4146970042469316,-0.058905153107671276,-1.0249902138251676,0
20061220,1.677247255178117,1.2117489074242196,-0.05666802159343223,-1.0249902138251676,0
20061221,1.600464064812384,1.2117489074242196,-0.03950169444363724,-0.9191215088844163,0
20061222,1.5848227968833792,1.00880081060151,-0.03374705736748457,-0.8355409523522441,0
20061225,1.629779207315279,1.2117489074242196,-0.03181644477201436,-0.8355409523522441,0
20061226,1.669825736280786,1.00880081060151,-0.027536439137426157,-0.8355409523522441,0
20061227,1.7110245897643654,1.2117489074242196,-0.04046253749504394,-0.8355409523522441,0
20061228,1.7619201764553991,1.2117489074242196,-0.037817601307423974,-1.353740402851711,0
20061229,1.7140488474765065,1.4146970042469316,-0.03369278557796838,-1.353740402851711,0
20070104,1.6793442593165577,1.2117489074242196,-0.045621572814338957,-1.1604943006167172,0
20070105,1.4635516140722855,1.2117489074242196,0.06304711660927005,-0.5968598357646548,0
20070108,1.3751156918542267,1.2117489074242196,0.061882196085459834,-0.5968598357646548,0
20070109,1.3596982296246387,1.2117489074242196,0.029993259022520046,-0.5968598357646548,0
20070110,1.452890609760941,1.2117489074242196,0.01916334957366989,-0.5968598357646548,0
20070111,1.5217523941316027,1.4146970042469316,0.029620304358631784,-1.353740402851711,0
20070112,1.601063100675287,1.4146970042469316,0.050167477627386936,-1.353740402851711,0
20070115,1.7297971791017288,1.4146970042469316,0.07088318988827823,-1.353740402851711,0
20070116,1.7866728946777326,1.6176451010696413,0.07655855388306129,-1.353740402851711,0
20070117,1.7949355877605213,1.4146970042469316,0.07780864267848933,-1.353740402851711,0
20070118,1.6155258637898633,1.4146970042469316,0.1256197676940156,-0.9703894883318824,0
20070119,1.6897446801733698,1.4146970042469316,0.130068026874773,-0.9703894883318824,0
20070122,1.7162678640348061,1.4146970042469316,0.14694120484449355,-1.353740402851711,0
20070123,1.7624965286189223,1.4146970042469316,0.14125023458286207,-1.353740402851711,0
20070124,1.7941576069183107,1.4146970042469316,0.15134375945402853,-1.1863761105339181,0
20070125,1.7306029242323158,1.4146970042469316,0.13000609726315507,-1.0533429551018256,0
20070126,1.8705989270863677,1.4146970042469316,0.14797850964108886,-1.353740402851711,0
20070129,1.9445105800342217,1.6176451010696413,0.1468234670637268,-1.353740402851711,0
20070130,1.9878883433330965,1.6176451010696413,0.1629447018551102,-1.353740402851711,0
20070131,1.8481345030911198,1.4146970042469316,0.21342222515528594,-0.9642124029711862,0
20070201,1.7499876116297728,1.2117489074242196,0.2362222980053787,-0.7058126406742055,0
20070202,1.647787576084055,1.00880081060151,0.2813537642975708,-0.3509950566246183,0
20070205,1.4589288912064977,0.8058527137787992,0.32180121081145446,-0.02317446266576217,0
20070206,1.589302058196741,0.8058527137787992,0.3284639722742569,-0.02317446266576217,0
20070207,1.734204793602026,1.00880081060151,0.34116865304917343,-0.02317446266576217,0
20070208,1.8084738589660638,1.2117489074242196,0.336936064162441,-0.02317446266576217,0
20070209,1.6719802896472429,1.2117489074242196,0.3619440856901382,-0.02317446266576217,0
20070212,1.76488758335834,1.2117489074242196,0.37228790860477395,-0.02317446266576217,0
20070213,1.8218775989544254,1.2117489074242196,0.37214593090903336,-0.02317446266576217,0
20070214,1.8210857046155995,1.4146970042469316,0.37838611232615227,-1.353740402851711,0
20070215,1.6323678063646005,1.2117489074242196,0.36767333822291026,-1.3386213377025338,0
20070216,1.4831619320347662,1.2117489074242196,0.29062495913686903,-1.353740402851711,0
20070226,1.4596168183900158,1.00880081060151,0.24207253548255314,-1.1334145550137293,0
20070227,1.3383615461327294,1.00880081060151,0.2768835835269133,-0.7562465782063366,0
20070228,1.3385345666005803,0.8058527137787992,0.2790824368915545,-0.7002315321458334,0
20070301,1.2671800334723715,0.8058527137787992,0.316792024213635,-0.34546957376264303,0
20070302,1.269356310067158,1.00880081060151,0.3084542515711646,-0.34546957376264303,0
20070305,1.1202862256666004,0.8058527137787992,0.3312432714264091,-0.12514372592466133,0
20070306,1.2857993580764155,0.8058527137787992,0.3486932609496679,-0.12514372592466133,0
20070307,1.1759584236635647,1.00880081060151,0.3423205398760815,-0.12514372592466133,0
20070308,1.251280985480013,1.00880081060151,0.3148339876430216,-0.12514372592466133,0
20070309,1.2329438982965475,1.2117489074242196,0.3097510306521848,-0.12514372592466133,0
20070312,1.099836532170941,1.00880081060151,0.3243380443147537,-0.12514372592466133,0
20070313,1.167130325922839,1.00880081060151,0.32054897227800333,-0.12514372592466133,0
20070314,1.0141237220128736,1.00880081060151,0.3275539460416437,-0.12514372592466133,0
20070315,0.9923062626988031,1.00880081060151,0.3233435336406882,-0.12514372592466133,0
20070316,1.0482410493051548,0.8058527137787992,0.321838560571041,-0.12514372592466133,0
20070319,1.1778595732580397,1.00880081060151,0.32096051117118213,-0.12514372592466133,0
20070320,1.182117729932928,1.00880081060151,0.320700488914565,-0.12514372592466133,0
20070321,1.2598244328819797,1.2117489074242196,0.3404809642370343,-0.12514372592466133,0
20070322,1.2670437234633873,1.2117489074242196,0.33917863141866,-0.12514372592466133,0
20070323,1.2093545212787111,1.2117489074242196,0.3527686024514813,-0.12514372592466133,0
20070326,1.2454363104630317,1.2117489074242196,0.3547112929719944,-0.12514372592466133,0
20070327,1.2515895492773383,1.2117489074242196,0.34542707332394224,-0.12514372592466133,0
20070328,1.2003010063992479,1.4146970042469316,0.34207801008912925,-0.12514372592466133,0
20070329,1.2325916176931542,1.4146970042469316,0.3375628186759581,-0.12514372592466133,0
20070330,1.1109285849348856,1.4146970042469316,0.33984698357145615,-0.12514372592466133,0
20070402,1.1036421708937194,1.4146970042469316,0.3333582649411694,-0.12514372592466133,0
20070403,1.0311286095807746,1.4146970042469316,0.32938382837530567,-0.12514372592466133,0
20070404,1.1661411130948987,1.4146970042469316,0.32715957882960794,-0.12514372592466133,0
20070405,1.3598360791635449,1.6176451010696413,0.31645334289621335,-0.12514372592466133,0
20070406,1.2583006936152854,1.6176451010696413,0.23607168257877847,-0.12514372592466133,0
20070409,1.1999085556206257,1.6176451010696413,0.232511203433139,-0.12514372592466133,0
20070410,1.2205084000561526,1.6176451010696413,0.23072932133722965,-0.12514372592466133,0
20070411,1.2195073205087277,1.6176451010696413,0.2487617550086272,-1.353740402851711,0
20070412,1.2188585927035898,1.6176451010696413,0.2488274029029616,-1.353740402851711,0
20070413,1.2185194510874553,1.6176451010696413,0.24886756953956973,-1.353740402851711,0
20070416,1.1385990260215555,1.6176451010696413,0.22782738477999492,-1.353740402851711,0
20070417,1.0528962447736598,1.4146970042469316,0.2295255855274303,-1.0984269859994524,0
20070418,1.185890827370759,1.6176451010696413,0.22937313920266056,-1.0984269859994524,0
20070419,0.9316487334795939,1.6176451010696413,0.2304016258704924,-0.7350963543250848,0
20070420,0.8973987236131804,1.6176451010696413,0.22020036006705138,-0.7350963543250848,0
20070423,0.9785889973968348,1.6176451010696413,0.22229850805181836,-0.7350963543250848,0
20070424,1.0140680748665627,1.4146970042469316,0.22156866993337312,-0.7350963543250848,0
20070425,1.1845404218175422,1.6176451010696413,0.23603655417429587,-1.353740402851711,0
20070426,1.1849697336318856,1.820593197892352,0.25109048283476487,-1.353740402851711,0
20070508,1.1856483900618842,1.820593197892352,0.2511783243065613,-1.353740402851711,0
20070509,1.0769577499788732,1.820593197892352,0.23001060471768067,-1.353740402851711,0
20070510,1.1506567192717412,1.6176451010696413,0.2167602972815516,-1.1808791832443484,0
20070511,1.3298535157181124,1.820593197892352,0.18850828833054697,-1.353740402851711,0
20070525,1.5512539614605276,2.023541294715062,0.18680983552033265,-1.353740402851711,0
20070528,1.608549744092844,2.023541294715062,0.15249860256911493,-1.1837284801072006,0
20070529,1.518500238062043,2.2264893915377737,0.10701815897523724,-1.1837284801072006,0
20070530,1.2923660517941806,2.023541294715062,0.13441183602423135,-0.8437046346181776,0
20070531,1.319655776070146,2.023541294715062,0.13433266180308587,-0.8437046346181776,0
20070620,1.5872946934026402,2.023541294715062,0.19126047969905452,-1.353740402851711,0
20070621,1.6815258505620532,2.2264893915377737,0.24706566400560973,-1.353740402851711,0
20070622,1.707691818820276,2.2264893915377737,0.23493704869301404,-1.353740402851711,0
20070625,1.6077046056537272,2.023541294715062,0.236797705435361,-1.3098566756178711,0
20070627,1.4222322244787147,1.820593197892352,0.34127702165039475,-0.6559891398336388,0
20070628,1.2339565717736387,1.820593197892352,0.4042415911079358,-0.19959837660169266,0
20070629,1.078340619697749,1.6176451010696413,0.5105469519455135,0.3752784501616248,0
20070702,1.1966291567055405,1.6176451010696413,0.4997167471416788,0.40160868650192955,0
20070703,1.2006156711728528,1.6176451010696413,0.46627739182848554,0.43890985465069426,0
20070704,1.2314009973164477,1.6176451010696413,0.48523779292895214,0.6649110499049757,0
20070705,1.1224622121779972,1.6176451010696413,0.471468712806884,0.8843296860741809,0
20070706,1.3810369174798807,1.6176451010696413,0.5115163120767642,0.8843296860741809,0
20070709,1.359344639288978,1.820593197892352,0.5010046010563681,0.8843296860741809,0
20070710,1.360463871966976,1.820593197892352,0.48361996232269916,0.8843296860741809,0
20070711,1.2972170491683424,1.6176451010696413,0.48674334435101213,0.8843296860741809,0
20070712,1.341660770624911,1.6176451010696413,0.4884665452272668,0.8843296860741809,0
20070713,1.378394576463952,1.4146970042469316,0.49267127406347055,0.8843296860741809,0
20070716,1.2064785680873278,1.4146970042469316,0.5351847408751705,0.8843296860741809,0
